Indiv,Sire,Dam,Sex,Breed,Born,BV
276000811597147,276000802938193,276000810958949,male,Hinterwaelder,2001,0.0740994790157008
276000811596134,276000810331589,276000802925825,female,Hinterwaelder,2000,-0.0490400748577696
276000803611172,276000803611138,276000802420346,male,Hinterwaelder,1962,-1.70521615781506
276000891448796,NA,276000890096193,female,Hinterwaelder,2003,1.11263447691255
276000813368971,276000812202159,276000811596038,male,Hinterwaelder,2005,0.701681400831422
276000802428917,NA,276000802428825,female,Hinterwaelder,1974,-0.919211023098275
276000803611255,276000803611208,276000802420360,male,Hinterwaelder,1966,-1.39575247369842
276000891301749,NA,276000890794084,female,Hinterwaelder,2000,0.687589043235092
276000813255919,276000812688876,276000811287227,female,Hinterwaelder,2006,0.528104708472539
276000891885894,NA,276000890206745,female,Hinterwaelder,2004,1.27645863767618
276000890777025,NA,NA,female,Hinterwaelder,1995,0.8518285780131
276000810087478,276000802940768,276000802918895,female,Hinterwaelder,1996,-0.0418850130466105
276000891822226,276000891466353,276000891483623,female,Hinterwaelder,2005,0.739612988707165
276000802420438,276000800000484,NA,female,Hinterwaelder,1954,-2.39155490281317
276000812496721,NA,276000811157850,female,Hinterwaelder,2003,0.567241028454837
276000802922996,276000802940243,276000802932436,male,Hinterwaelder,1994,-0.500135820962677
276000810331157,276000808337236,276000802918591,female,Hinterwaelder,1997,-0.029047339853011
276000890836593,NA,NA,female,Hinterwaelder,1993,0.975472412326959
276000812745138,276000811902904,276000812023641,female,Hinterwaelder,2003,0.350068720799973
276000891343283,NA,276000890566146,female,Hinterwaelder,2000,1.23558576516409
276000890478436,NA,NA,female,unbek0,NA,NA
276000802420312,NA,NA,female,Hinterwaelder,1956,-2.73558192756309
276000803611127,276000800000535,NA,male,Hinterwaelder,1957,-1.96163165358871
276000890134933,NA,NA,female,Hinterwaelder,1994,0.0405925003919824
276000802925419,276000802908632,276000802898615,female,Hinterwaelder,1988,-0.344708958033721
276000802932672,276000802925094,276000802908040,female,Hinterwaelder,1990,-0.697764810324607
276000803611155,276000800000654,276000802420079,male,Hinterwaelder,1961,-1.76039943312031
276000802907862,276000802898800,276000802898049,female,Hinterwaelder,1985,-0.830600055683656
276000812750188,276000811902819,276000811596608,female,Hinterwaelder,2004,0.846816976700761
276000812689058,276000811903649,276000811903535,female,Hinterwaelder,2003,0.0573522500218215
276000891901745,NA,276000808566771,female,Hinterwaelder,2005,0.696490193845401
276000803611176,276000803611143,276000802820148,male,Hinterwaelder,1962,-2.17023075503476
276000813677775,276000813024778,276000812496671,female,Hinterwaelder,2007,0.630682902875252
276000891505639,NA,276000891497171,female,Hinterwaelder,2004,0.998958654004412
276000802875571,276000803622421,276000802422460,female,Hinterwaelder,1977,-1.0494925470683
276000810775056,NA,NA,female,Vorderwaelder,2000,1.09132878337295
276000802918192,NA,NA,female,Hinterwaelder,1983,-0.00840012663316878
276000890271465,NA,NA,female,unbek0,NA,NA
276000802884549,276000802875407,276000802428975,female,Hinterwaelder,1979,-0.706921509198171
276000813368972,276000812749837,276000811902918,female,Hinterwaelder,2005,0.416631972799731
276000811902747,276000810958214,276000808337002,female,Hinterwaelder,2001,-0.319296584030736
276000813155763,276000811903480,276000811903991,female,Hinterwaelder,2005,-0.0115330407370007
276000892044518,NA,276000811063895,female,Hinterwaelder,2005,1.12128261892648
276000808337115,NA,NA,female,Hinterwaelder,1985,0.039153126087365
276000802829838,NA,NA,male,Vorderwaelder,1966,-1.23437543209674
276000890538281,NA,NA,female,Hinterwaelder,1990,0.687916343941471
276000891915411,NA,276000891326892,female,Hinterwaelder,2003,0.87695425876177
276000891942294,NA,276000891942272,female,Hinterwaelder,2005,0.669727333284297
276000891312671,NA,276000890319458,female,Hinterwaelder,2000,0.8444256091825
276000811596104,276000811044154,276000810331585,female,Hinterwaelder,2001,0.690045620810071
276000802908148,276000802884285,276000802884125,female,Hinterwaelder,1983,-0.885433698668398
276000802820117,NA,NA,female,Hinterwaelder,1954,-3.03682794653011
276000808567755,NA,NA,female,Hinterwaelder,1991,0.0436011530159466
276000812347354,276000811286958,276000808337092,male,Hinterwaelder,2002,0.0591751360679295
276000802420080,NA,NA,female,Hinterwaelder,1952,-3.06056708276403
276000890849524,NA,NA,female,Hinterwaelder,1993,0.16490883330183
276000802925428,276000802908670,276000802898132,male,Hinterwaelder,1988,-0.514675507677776
276000892054853,NA,276000808566788,female,Hinterwaelder,2005,1.11245208186434
276000810748571,276000802938370,276000802947756,female,Hinterwaelder,1997,0.25312696574816
276000802918579,276000802908498,276000802918557,female,Hinterwaelder,1986,-0.494664146809603
276000891400236,NA,276000890818824,female,Hinterwaelder,2001,0.857370458438774
276000890361598,NA,276000891184547,female,Hinterwaelder,1999,0.753823613119245
276000811749032,276000810957850,276000810037967,female,Hinterwaelder,2000,0.231476788046766
276000890778203,NA,NA,female,unbek0,NA,NA
276000812051243,NA,276000808403140,female,Hinterwaelder,2001,0.869777791003827
276000811595969,276000810331611,276000808406528,male,Hinterwaelder,2000,-0.343941353208409
276000890088869,NA,NA,female,Hinterwaelder,1994,0.078817998458229
276000802853871,276000803611327,276000802828291,female,Hinterwaelder,1972,-1.45252187325886
276000813533755,276000811082118,276000811597088,female,Hinterwaelder,2006,0.363223265174072
276000890781058,NA,NA,female,Hinterwaelder,1996,0.497507416858278
276000811596875,276000811286958,276000810087792,female,Hinterwaelder,2001,0.509313831470149
276000891987446,276000810331818,276000811595931,female,Hinterwaelder,2006,0.459638883562772
276000802918395,276000802908566,276000802908537,female,Hinterwaelder,1986,-0.0133300769704307
276000802918097,276000802898596,276000802898690,female,Hinterwaelder,1985,-1.12588789478318
276000892168765,NA,276000811596086,female,Hinterwaelder,2005,0.916477897142589
276000802932900,276000802898580,276000802918165,female,Hinterwaelder,1990,-0.370523410358773
276000804767320,276000802883751,276000804741650,female,Hinterwaelder,1991,-0.447655070558187
276000808567737,NA,NA,female,Hinterwaelder,1993,0.389146441551518
276000802925757,NA,NA,female,Hinterwaelder,1986,0.416770047791494
276000811157969,276000808337251,276000808591083,female,Hinterwaelder,1998,0.545557905298374
276000890254944,NA,276000890254930,female,Hinterwaelder,1998,0.442740400015553
276000811209493,NA,276000808566747,female,Hinterwaelder,1999,0.650361561810979
276000802925816,276000802898348,276000802908552,female,Hinterwaelder,1989,-0.198228600439343
276000802922979,276000802938195,276000802940421,female,Hinterwaelder,1994,-0.132685646721514
276000811287213,276000810331589,276000808567761,female,Hinterwaelder,2000,0.534407217948296
276000891767931,NA,276000891371970,female,Hinterwaelder,2002,1.1610916474987
276000891111744,NA,276000890107878,female,Hinterwaelder,2000,0.744565685483751
276000891999186,276000812496847,276000890825842,female,Hinterwaelder,2008,0.911223811669412
276000891215238,NA,276000890751150,female,Hinterwaelder,2000,0.986188166900819
276000810087078,276000802940718,276000802925747,female,Hinterwaelder,1995,0.231689474010321
276000813533575,276000812497583,276000811157916,female,Hinterwaelder,2006,0.198904590160167
276000802918516,NA,NA,female,Hinterwaelder,1983,-0.193074143237323
276000811081946,276000802938370,276000811081565,female,Hinterwaelder,2002,0.294111177404618
276000811461618,276000811145932,276000810717940,female,Hinterwaelder,2000,0.258005405461422
276000802428352,276000803611351,NA,female,Hinterwaelder,1973,-1.17962842280562
276000811903523,276000802938228,276000808567751,female,Hinterwaelder,2003,0.741458893480929
276000802898413,276000802883671,276000802428347,female,Hinterwaelder,1981,-0.72922027929963
276000892353238,276000892001317,276000810236597,male,Hinterwaelder,2008,0.987087722545982
276000800002912,NA,NA,female,unbek0,NA,NA
276000811287119,276000810332266,276000802947430,female,Hinterwaelder,2000,-0.136864130678342
276000891961841,NA,276000890257605,female,Hinterwaelder,2004,1.51584239432833
276000890699503,NA,276000890699509,female,Hinterwaelder,1999,0.68082376043617
276000802918332,276000802908039,276000802884040,female,Hinterwaelder,1986,-0.511786936859775
276000890982978,NA,NA,female,Hinterwaelder,2000,0.537202522446141
276000802918833,276000802908670,276000802908664,male,Hinterwaelder,1987,-0.264601419825828
276000802908315,276000802884184,276000802883990,female,Hinterwaelder,1984,-1.13444197916294
276000813024958,276000812346697,276000810958207,female,Hinterwaelder,2006,0.515760467970463
276000890093701,NA,NA,female,Sonstige_Kreuzungen,1995,0.374783662139327
276000802925182,276000802907878,276000802908730,female,Hinterwaelder,1988,-0.236680129161379
276000802918254,276000802908354,276000802875148,female,Hinterwaelder,1986,-0.420350594298215
276000802938042,276000802925575,276000802918830,female,Hinterwaelder,1991,0.12823308511626
276000811903943,276000811287234,276000810748695,female,Hinterwaelder,2001,0.139314771431071
276000812511501,276000811157913,276000808405157,female,Hinterwaelder,2003,0.527642759928051
276000890817023,NA,NA,female,Hinterwaelder,1995,0.334012487932464
276000891298889,NA,276000890257605,female,Hinterwaelder,2000,0.340956422393826
276000810332896,276000808406489,276000802938065,female,Hinterwaelder,1998,-0.33774023540439
276000812509675,NA,NA,female,Vorderwaelder,2005,0.778998985290557
276000802427309,276000803611270,276000802422957,female,Hinterwaelder,1972,-1.20596995333913
276000890708017,NA,NA,female,Hinterwaelder,1994,0.412343357231307
276000890847490,NA,NA,female,Hinterwaelder,1985,0.0486929613711267
276000802425029,276000803611220,276000802420444,female,Hinterwaelder,1968,-2.64959779159517
276000812750074,276000811904002,276000811903186,female,Hinterwaelder,2003,0.489166854877632
276000802908714,276000802898626,276000802898353,male,Hinterwaelder,1985,-0.710459932650893
276000808591176,276000802940396,276000802947012,female,Hinterwaelder,1995,-0.440066360832752
276000891398538,NA,276000890574649,female,Hinterwaelder,2001,0.862868464656092
276000804741650,276000802808570,276000804626793,female,Hinterwaelder,1988,-0.0268281991208819
276000802918387,276000802908143,276000802884187,male,Hinterwaelder,1986,-1.01417277117007
276000892538443,NA,276000810087386,female,Hinterwaelder,2008,0.622459878511417
276000810068994,276000802922970,276000802932451,female,Hinterwaelder,1996,-0.196995687706371
276000803611219,NA,276000802420051,male,Hinterwaelder,1964,-2.30258430950305
276000810332877,276000808406489,276000802908396,female,Hinterwaelder,1997,0.0702091834312965
276000802918698,276000802908547,276000802918201,female,Hinterwaelder,1987,-0.478644735970513
276000891873576,NA,276000891501915,female,Hinterwaelder,2004,0.676042948840342
276000890759577,NA,NA,female,Hinterwaelder,1993,0.321437426241018
276000890899167,NA,276000810957935,female,Hinterwaelder,2000,0.964935042669443
276000890045307,NA,NA,female,Hinterwaelder,1996,0.684270697049472
276000810957850,276000808519398,276000802932361,male,Hinterwaelder,1998,-0.147676872224592
276000802918605,276000802898570,276000802898005,male,Hinterwaelder,1986,-0.690184897192317
276000892124845,NA,276000891081665,female,Hinterwaelder,2005,0.527159034582715
276000802884037,276000802429359,276000802427683,male,Hinterwaelder,1978,-1.28261835234146
276000811287144,276000802938370,276000802947892,female,Hinterwaelder,1999,0.394795510379981
276000810331301,276000802922720,276000802922803,female,Hinterwaelder,1997,0.00238087104919912
276000891827946,NA,276000891363572,female,Hinterwaelder,2003,1.04574424684186
276000802898921,276000803622475,276000802875342,female,Hinterwaelder,1982,-0.249402592496092
276000802875199,276000802429314,276000802429275,female,Hinterwaelder,1976,-1.97284797146988
276000802420707,276000800000657,NA,female,Hinterwaelder,1961,-1.78203132382453
276000802427352,276000803611296,276000802426202,female,Hinterwaelder,1972,-1.46320423292361
276000890849509,NA,NA,female,unbek0,NA,NA
276000802940240,276000802932039,276000802925350,female,Hinterwaelder,1992,-0.634724258765763
276000890527779,NA,276000890527776,female,Hinterwaelder,1994,0.946852140794448
276000802424726,276000803611220,276000802422739,female,Hinterwaelder,1967,-2.19196154414408
276000802918588,276000802908566,276000802918233,female,Hinterwaelder,1986,-0.0452445344480209
276000890571452,NA,NA,female,Hinterwaelder,1997,0.999556067427544
276000811597086,276000810757652,276000890232644,male,Hinterwaelder,2000,0.400669633665869
276000802908765,276000802898596,276000802865539,female,Hinterwaelder,1985,-0.675779698323359
276000802898775,276000802884074,276000802425099,male,Hinterwaelder,1982,-1.27405410819377
276000891119983,NA,276000890393592,female,Hinterwaelder,1999,0.781602182124585
276000808567488,NA,NA,female,Hinterwaelder,1993,0.0505248405028341
276000891716793,NA,NA,female,unbek0,NA,NA
276000810940401,276000802883751,276000808570430,female,Hinterwaelder,1998,-0.477933249191811
276000813788183,276000811597157,276000811794096,female,Hinterwaelder,2007,0.48887876810854
276000891961840,NA,276000891298891,female,Hinterwaelder,2004,0.885415695370143
276000802908354,276000802898626,276000802429275,male,Hinterwaelder,1984,-1.09505927709594
276000802938289,276000802925727,276000802898742,female,Hinterwaelder,1991,-0.610025021273874
276000811583648,276000811286982,276000890449373,male,Hinterwaelder,2001,0.397442642535507
276000802855019,NA,NA,female,Hinterwaelder,1970,-2.42752409659262
276000812347216,276000808336829,276000808519427,female,Hinterwaelder,2003,0.348947834881852
276000891243641,NA,NA,female,unbek0,NA,NA
276000811902729,276000810958214,276000810331133,female,Hinterwaelder,2001,0.0401303247441602
276000813256076,276000812346697,276000811903212,female,Hinterwaelder,2005,0.588551585362565
276000890885722,NA,NA,female,Hinterwaelder,1986,0.144779701977521
276000812347170,276000812496744,276000890106043,female,Hinterwaelder,2005,0.63856375332911
276000812688887,276000811903647,276000811903051,female,Hinterwaelder,2003,0.439243737620182
276000802420043,NA,NA,female,Hinterwaelder,1954,-3.17249966809037
276000800000711,NA,NA,male,Fleckvieh,1950,-2.06204731090134
276000811903553,276000808336829,276000802922611,female,Hinterwaelder,2001,0.577482704065227
276000890823392,NA,NA,female,Hinterwaelder,1992,0.497484953460449
276000802932086,276000802918110,276000802875500,male,Hinterwaelder,1989,-0.20792042424668
276000802420395,NA,NA,female,Hinterwaelder,1962,-2.53323350691453
276000802429314,276000803611344,276000802427675,male,Hinterwaelder,1974,-1.79781255705834
276000800001142,NA,NA,female,unbek0,NA,NA
276000802884182,276000802875301,276000802427271,female,Hinterwaelder,1979,-1.47055265689286
276000810329472,276000802932958,276000808403624,female,Hinterwaelder,1996,-0.22608680498382
